instance,target,algorithm,seed,time_sec,hit,best_cost
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,0,603.6282,0,9398.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,1,605.6664,0,9622.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,2,604.7953,0,9917.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,3,602.0870,0,10211.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,4,601.0300,0,9980.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,5,601.8977,0,10386.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,6,602.0661,0,9724.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,7,605.9621,0,10231.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,8,602.0989,0,10270.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,9,601.5968,0,10643.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,10,603.4185,0,9163.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,11,603.8617,0,9884.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,12,606.3802,0,9619.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,13,605.2523,0,9921.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,14,603.9444,0,10367.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,15,607.0532,0,10560.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,16,605.1154,0,9734.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,17,602.6564,0,9935.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,18,605.2699,0,10402.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,19,603.6236,0,9620.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,20,605.4744,0,10219.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,21,605.4069,0,10161.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,22,602.9910,0,9950.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,23,604.5329,0,10182.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,24,602.5896,0,10297.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,25,604.2010,0,9709.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,26,604.7476,0,10298.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,27,601.1684,0,10031.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,28,602.6923,0,10120.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,29,602.2300,0,9555.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,30,600.9239,0,9666.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,31,603.3506,0,9976.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,32,603.1437,0,9612.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,33,601.8405,0,9092.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,34,606.5852,0,9543.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,35,600.7531,0,9885.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,36,602.3763,0,9829.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,37,604.0307,0,10477.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,38,602.9004,0,9855.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,39,606.0955,0,10259.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,40,603.1013,0,9947.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,41,601.8964,0,10329.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,42,606.0173,0,10426.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,43,603.2973,0,9380.00
instance-14.txt,14920.0,GA_pop100_mut0.01_gen1000,44,601.9144,0,9935.00
